,Latitude,Longitude,NO2_2019,NO2_2020,NO2_2019_Norm,NO2_2020_Norm
3394,45.416668,12.05303,10.70817,7.945685,0.2795139,0.20740512
3395,45.416668,12.092424,10.70817,7.9508014,0.2795139,0.20753868
3396,45.416668,12.131818,10.70817,7.9559917,0.2795139,0.20767416
3397,45.416668,12.171212,10.70817,7.961101,0.2795139,0.20780753
3398,45.416668,12.210606,10.70817,7.966019,0.2795139,0.2079359
3399,45.416668,12.25,10.70817,7.9706726,0.2795139,0.20805737
3400,45.43687,8.35,10.705743,7.6231823,0.27945054,0.19898687
3401,45.43687,8.389394,10.703837,7.6886854,0.2794008,0.20069669
3402,45.43687,8.428788,10.70102,7.7915206,0.27932727,0.20338099
3403,45.43687,8.468182,10.697953,7.9418316,0.2792472,0.20730454
3404,45.43687,8.507576,10.698114,8.151588,0.2792514,0.21277979
3405,45.43687,8.546969,10.713028,8.434261,0.2796407,0.22015837
3406,45.43687,8.586364,10.774483,8.804921,0.28124484,0.22983365
3407,45.43687,8.625757,10.959147,9.27925,0.28606513,0.242215
3408,45.43687,8.665152,11.427878,9.8728075,0.29830033,0.25770855
3409,45.43687,8.704545,12.456874,10.598706,0.32516006,0.27665657
3410,45.43687,8.743939,14.37527,11.465187,0.3752357,0.2992742
3411,45.43687,8.783334,17.318903,12.472191,0.45207295,0.32555988
3412,45.43687,8.822727,20.89296,13.608937,0.54536605,0.3552322
3413,45.43687,8.862122,23.877426,14.853573,0.6232692,0.38772076
3414,45.43687,8.901515,24.62614,16.175,0.6428128,0.4222138
3415,45.43687,8.940909,23.381462,17.537392,0.6103231,0.45777613
3416,45.43687,8.980303,22.000572,18.898743,0.57427794,0.4933113
3417,45.43687,9.019697,21.592957,20.20502,0.563638,0.5274089
3418,45.43687,9.059091,22.385403,21.386997,0.5843231,0.5582619
3419,45.43687,9.098485,24.385778,22.363415,0.6365386,0.5837491
3420,45.43687,9.137878,27.463837,23.050282,0.71688473,0.6016783
3421,45.43687,9.177273,30.697334,23.377987,0.8012883,0.61023235
3422,45.43687,9.216666,32.058167,23.317171,0.83680993,0.6086449
3423,45.43687,9.256061,30.923258,22.896645,0.80718553,0.597668
3424,45.43687,9.295455,28.064991,22.19067,0.7325766,0.57924
3425,45.43687,9.334848,24.123955,21.297268,0.6297043,0.55591965
3426,45.43687,9.374243,20.846493,20.318092,0.54415315,0.53036034
3427,45.43687,9.413636,19.278713,19.338982,0.5032296,0.50480276
3428,45.43687,9.453031,19.357761,18.42223,0.505293,0.48087293
3429,45.43687,9.492424,20.428326,17.607803,0.53323776,0.45961407
3430,45.43687,9.531818,21.785019,16.919186,0.5686514,0.44163918
3431,45.43687,9.571212,22.919727,16.370308,0.5982705,0.4273119
3432,45.43687,9.610606,23.39671,15.967209,0.6107211,0.41678986
3433,45.43687,9.65,23.064484,15.708578,0.60204905,0.41003886
3434,45.43687,9.689394,22.033344,15.587307,0.5751334,0.40687332
3435,45.43687,9.728787,20.311443,15.590592,0.53018683,0.4069591
3436,45.43687,9.768182,18.160547,15.699282,0.47404227,0.40979618
3437,45.43687,9.807576,16.102585,15.890119,0.42032355,0.41477758
3438,45.43687,9.84697,14.4439535,16.139671,0.37702852,0.42129162
3439,45.43687,9.886364,13.207337,16.427158,0.3447493,0.42879584
3440,45.43687,9.925757,12.314464,16.73507,0.32144275,0.4368332
3441,45.43687,9.965152,11.711689,17.047913,0.30570862,0.4449993
3442,45.43687,10.004545,11.398643,17.34991,0.2975372,0.45288232
3443,45.43687,10.04394,11.434912,17.622597,0.29848394,0.46000022
3444,45.43687,10.083333,11.981795,17.842817,0.31275916,0.4657486
3445,45.43687,10.122727,13.3486595,17.981867,0.34843823,0.4693782
3446,45.43687,10.162121,15.845434,18.00636,0.4136112,0.47001752
3447,45.43687,10.201515,19.072285,17.88181,0.49784124,0.46676642
3448,45.43687,10.240909,21.12503,17.580397,0.5514238,0.45889866
3449,45.43687,10.280303,20.172215,17.092712,0.52655256,0.44616872
3450,45.43687,10.319697,17.016136,16.436619,0.44416985,0.4290428
3451,45.43687,10.359091,14.022048,15.656012,0.36601558,0.40866673
3452,45.43687,10.398485,12.512026,14.812033,0.3265997,0.38663647
3453,45.43687,10.437879,12.27305,13.9718685,0.32036173,0.36470577
3454,45.43687,10.477273,12.539594,13.196475,0.3273193,0.34446576
3455,45.43687,10.516666,12.755268,12.529769,0.332949,0.32706285
3456,45.43687,10.556061,12.9232025,11.991882,0.33733258,0.31302246
3457,45.43687,10.595454,13.230244,11.582736,0.34534723,0.30234256
3458,45.43687,10.634849,13.66917,11.289072,0.35680446,0.2946771
3459,45.43687,10.674242,13.94273,11.0901575,0.36394516,0.28948486
3460,45.43687,10.713636,13.683046,10.961664,0.35716668,0.28613082
3461,45.43687,10.753031,13.019945,10.878412,0.33985785,0.2839577
3462,45.43687,10.792424,12.318244,10.816938,0.32154143,0.28235304
3463,45.43687,10.831819,11.759966,10.757711,0.30696878,0.28080705
3464,45.43687,10.871212,11.371003,10.686237,0.29681572,0.2789414
3465,45.43687,10.910606,11.116988,10.593259,0.2901852,0.27651438
3466,45.43687,10.95,10.955875,10.474292,0.28597972,0.273409
3467,45.43687,10.989394,10.854977,10.3288555,0.28334597,0.2696127
3468,45.43687,11.028788,10.792386,10.159547,0.28171217,0.26519325
3469,45.43687,11.068182,10.754103,9.971144,0.28071287,0.2602754
3470,45.43687,11.107575,10.731224,9.76976,0.28011566,0.2550187
3471,45.43687,11.14697,10.718042,9.562082,0.2797716,0.24959771
3472,45.43687,11.186363,10.710881,9.354742,0.27958465,0.24418555
3473,45.43687,11.225758,10.707366,9.15372,0.2794929,0.23893829
3474,45.43687,11.265152,10.705971,8.964015,0.2794565,0.23398645
3475,45.43687,11.304545,10.705721,8.7893915,0.27944997,0.22942828
3476,45.43687,11.34394,10.706011,8.632308,0.27945754,0.22532795
3477,45.43687,11.383333,10.706488,8.494027,0.27946997,0.22171842
3478,45.43687,11.422728,10.706963,8.374756,0.27948236,0.2186051
3479,45.43687,11.462121,10.7073555,8.2738905,0.27949262,0.21597223
3480,45.43687,11.501515,10.707647,8.190226,0.27950025,0.21378833
3481,45.43687,11.540909,10.707849,8.12219,0.2795055,0.21201243
3482,45.43687,11.580303,10.707979,8.068006,0.27950892,0.21059804
3483,45.43687,11.619697,10.70806,8.025838,0.27951103,0.20949735
3484,45.43687,11.659091,10.708109,7.993889,0.2795123,0.20866337
3485,45.43687,11.698484,10.708137,7.970479,0.279513,0.20805232
3486,45.43687,11.737879,10.708152,7.954076,0.27951342,0.20762415
3487,45.43687,11.777273,10.70816,7.943322,0.27951363,0.20734344
3488,45.43687,11.816667,10.708165,7.9370427,0.27951378,0.20717953
3489,45.43687,11.856061,10.708167,7.9342318,0.2795138,0.20710616
3490,45.43687,11.895454,10.708169,7.93405,0.27951387,0.20710142
3491,45.43687,11.934849,10.708169,7.935803,0.27951387,0.20714717
3492,45.43687,11.974242,10.70817,7.938926,0.2795139,0.2072287
3493,45.43687,12.013637,10.70817,7.9429717,0.2795139,0.2073343
3494,45.43687,12.05303,10.70817,7.9475837,0.2795139,0.20745468
3495,45.43687,12.092424,10.70817,7.952489,0.2795139,0.20758273
3496,45.43687,12.131818,10.70817,7.957481,0.2795139,0.20771302
3497,45.43687,12.171212,10.70817,7.9624066,0.2795139,0.2078416
3498,45.43687,12.210606,10.70817,7.9671574,0.2795139,0.20796561
3499,45.43687,12.25,10.70817,7.9716597,0.2795139,0.20808314
3500,45.45707,8.35,10.704738,7.6468916,0.2794243,0.19960576
3501,45.45707,8.389394,10.701687,7.712964,0.27934465,0.20133044
3502,45.45707,8.428788,10.696493,7.81567,0.27920908,0.20401137
3503,45.45707,8.468182,10.688625,7.9649663,0.2790037,0.20790842
3504,45.45707,8.507576,10.679437,8.172601,0.27876386,0.21332827
3505,45.45707,8.546969,10.677065,8.451869,0.27870196,0.22061798
3506,45.45707,8.586364,10.709058,8.817743,0.27953705,0.23016834
3507,45.45707,8.625757,10.850154,9.285906,0.28322008,0.24238873
3508,45.45707,8.665152,11.271917,9.872176,0.2942293,0.25769207
3509,45.45707,8.704545,12.294067,10.590121,0.32091036,0.27643248
3510,45.45707,8.743939,14.324287,11.448512,0.3739049,0.29883894
3511,45.45707,8.783334,17.531858,12.447541,0.45763168,0.32491645
3512,45.45707,8.822727,21.454754,13.576299,0.56003046,0.35438025
3513,45.45707,8.862122,24.760464,14.812676,0.646319,0.38665324
3514,45.45707,8.901515,25.594086,16.125324,0.6680789,0.42091712
3515,45.45707,8.940909,24.271122,17.478992,0.63354576,0.45625174
3516,45.45707,8.980303,22.91613,18.83332,0.5981766,0.49160358
3517,45.45707,9.019697,22.689297,20.1362,0.5922556,0.5256125
3518,45.45707,9.059091,23.756153,21.320312,0.6201036,0.5565212
3519,45.45707,9.098485,26.155655,22.305416,0.68273747,0.5822352
3520,45.45707,9.137878,29.813562,23.006947,0.77821934,0.60054713
3521,45.45707,9.177273,33.327843,23.352146,0.8699521,0.60955787
3522,45.45707,9.216666,33.683884,23.306803,0.87924576,0.60837424
3523,45.45707,9.256061,30.960781,22.897068,0.808165,0.597679
3524,45.45707,9.295455,27.32023,22.197136,0.7131362,0.57940876
3525,45.45707,9.334848,23.460232,21.305836,0.6123792,0.5561433
3526,45.45707,9.374243,20.545223,20.325148,0.53628916,0.5305445
3527,45.45707,9.413636,19.222908,19.340015,0.50177294,0.50482976
3528,45.45707,9.453031,19.441322,18.41219,0.5074742,0.48061085
3529,45.45707,9.492424,20.737553,17.581867,0.5413095,0.45893705
3530,45.45707,9.531818,22.47927,16.873295,0.58677334,0.44044128
3531,45.45707,9.571212,23.97332,16.30189,0.6257723,0.42552596
3532,45.45707,9.610606,24.397167,15.874905,0.6368359,0.41438046
3533,45.45707,9.65,23.523836,15.591257,0.6140395,0.40697643
3534,45.45707,9.689394,21.882689,15.443791,0.5712008,0.40312716
3535,45.45707,9.728787,19.84367,15.4198,0.5179766,0.40250093
3536,45.45707,9.768182,17.672354,15.501054,0.46129903,0.40462187
3537,45.45707,9.807576,15.70595,15.666208,0.40997025,0.4089329
3538,45.45707,9.84697,14.149359,15.894141,0.36933875,0.41488257
3539,45.45707,9.886364,13.013332,16.166325,0.33968523,0.42198735
3540,45.45707,9.925757,12.223646,16.467133,0.31907216,0.42983928
3541,45.45707,9.965152,11.718095,16.782513,0.3058758,0.4380716
3542,45.45707,10.004545,11.48735,17.09747,0.29985273,0.44629288
3543,45.45707,10.04394,11.605634,17.393394,0.30294025,0.45401737
3544,45.45707,10.083333,12.293664,17.645771,0.3208998,0.46060514
3545,45.45707,10.122727,13.984623,17.823118,0.3650387,0.4652344
3546,45.45707,10.162121,17.182438,17.887875,0.44851083,0.46692473
3547,45.45707,10.201515,21.5396,17.800102,0.56224525,0.4646336
3548,45.45707,10.240909,24.378742,17.525806,0.636355,0.45747373
3549,45.45707,10.280303,22.920557,17.051086,0.5982922,0.44508216
3550,45.45707,10.319697,18.477266,16.393343,0.48230955,0.4279132
3551,45.45707,10.359091,14.479456,15.598782,0.37795526,0.40717286
3552,45.45707,10.398485,12.56838,14.732315,0.3280707,0.3845556
3553,45.45707,10.437879,12.2645445,13.865051,0.3201397,0.36191753
3554,45.45707,10.477273,12.555349,13.061261,0.32773057,0.3409363
3555,45.45707,10.516666,12.758564,12.367247,0.33303505,0.32282054
3556,45.45707,10.556061,12.875427,11.804285,0.3360855,0.30812562
3557,45.45707,10.595454,13.105619,11.372881,0.34209418,0.29686475
3558,45.45707,10.634849,13.4468975,11.060266,0.3510025,0.2887046
3559,45.45707,10.674242,13.640997,10.846202,0.35606906,0.2831169
3560,45.45707,10.713636,13.397813,10.706825,0.34972125,0.2794788
3561,45.45707,10.753031,12.808896,10.617384,0.33434886,0.2771441
3562,45.45707,10.792424,12.172927,10.554736,0.31774825,0.27550882
3563,45.45707,10.831819,11.659735,10.499364,0.30435246,0.27406344
3564,45.45707,10.871212,11.300897,10.436474,0.29498574,0.27242184
3565,45.45707,10.910606,11.0681925,10.356217,0.2889115,0.2703269
3566,45.45707,10.95,10.922943,10.253391,0.28512007,0.26764286
3567,45.45707,10.989394,10.8339,10.126677,0.28279582,0.26433524
3568,45.45707,11.028788,10.779865,9.977823,0.28138533,0.26044974
3569,45.45707,11.068182,10.747422,9.81077,0.28053847,0.25608918
3570,45.45707,11.107575,10.728276,9.630865,0.2800387,0.25139314
3571,45.45707,11.14697,10.717298,9.444084,0.27975214,0.24651763
3572,45.45707,11.186363,10.711293,9.256466,0.2795954,0.24162026
3573,45.45707,11.225758,10.708269,9.073528,0.2795165,0.23684506
3574,45.45707,11.265152,10.706969,8.899962,0.27948254,0.2323145
3575,45.45707,11.304545,10.706612,8.739368,0.27947322,0.22812253
3576,45.45707,11.34394,10.706716,8.594183,0.27947593,0.22433278
3577,45.45707,11.383333,10.706999,8.465767,0.27948332,0.22098075
3578,45.45707,11.422728,10.70731,8.354487,0.27949142,0.21807604
3579,45.45707,11.462121,10.707579,8.259964,0.27949846,0.2156087
3580,45.45707,11.501515,10.707785,8.181227,0.27950382,0.21355344
3581,45.45707,11.540909,10.70793,8.116933,0.2795076,0.21187519
3582,45.45707,11.580303,10.708025,8.065523,0.2795101,0.21053325
3583,45.45707,11.619697,10.708086,8.025357,0.2795117,0.2094848
3584,45.45707,11.659091,10.708122,7.9948006,0.27951264,0.20868719
3585,45.45707,11.698484,10.708143,7.9723153,0.27951318,0.20810024
3586,45.45707,11.737879,10.708156,7.956482,0.2795135,0.20768696
3587,45.45707,11.777273,10.708162,7.9460373,0.2795137,0.20741431
3588,45.45707,11.816667,10.708166,7.939875,0.27951378,0.20725347
3589,45.45707,11.856061,10.708168,7.93705,0.27951384,0.20717973
3590,45.45707,11.895454,10.708169,7.9367633,0.27951387,0.20717224
3591,45.45707,11.934849,10.708169,7.938354,0.27951387,0.20721376
3592,45.45707,11.974242,10.70817,7.941282,0.2795139,0.20729019
3593,45.45707,12.013637,10.70817,7.945116,0.2795139,0.20739028
3594,45.45707,12.05303,10.70817,7.949514,0.2795139,0.20750506
3595,45.45707,12.092424,10.70817,7.95421,0.2795139,0.20762764
3596,45.45707,12.131818,10.70817,7.959003,0.2795139,0.20775276
3597,45.45707,12.171212,10.70817,7.963743,0.2795139,0.20787649
3598,45.45707,12.210606,10.70817,7.968325,0.2795139,0.2079961
3599,45.45707,12.25,10.70817,7.9726744,0.2795139,0.20810962
3600,45.477272,8.35,10.7039385,7.673637,0.27940345,0.20030388
3601,45.477272,8.389394,10.699971,7.7404633,0.27929989,0.20204824
3602,45.477272,8.428788,10.692867,7.8431454,0.27911445,0.20472854
3603,45.477272,8.468182,10.681105,7.991347,0.2788074,0.20859703
3604,45.477272,8.507576,10.66421,8.19653,0.27836642,0.2139529
3605,45.477272,8.546969,10.647219,8.471669,0.2779229,0.22113481
3606,45.477272,8.586364,10.653137,8.831461,0.27807736,0.23052642
3607,45.477272,8.625757,10.752228,9.291409,0.28066394,0.24253236
3608,45.477272,8.665152,11.118682,9.867292,0.2902294,0.25756457
3609,45.477272,8.704545,12.101017,10.572816,0.31587118,0.27598077
3610,45.477272,8.743939,14.174359,11.417125,0.36999136,0.29801965
3611,45.477272,8.783334,17.517933,12.400599,0.45726818,0.32369113
3612,45.477272,8.822727,21.55697,13.512231,0.56269866,0.3527079
3613,45.477272,8.862122,24.900146,14.730064,0.6499651,0.38449684
3614,45.477272,8.901515,25.78155,16.023329,0.67297226,0.41825473
3615,45.477272,8.940909,24.57331,17.357624,0.6414338,0.45308366
3616,45.477272,8.980303,23.410685,18.69422,0.6110859,0.48797265
3617,45.477272,9.019697,23.468817,19.983624,0.6126033,0.52162975
3618,45.477272,9.059091,24.841705,21.161032,0.64843965,0.5523635
3619,45.477272,9.098485,27.602247,22.148245,0.72049767,0.57813257
3620,45.477272,9.137878,31.792316,22.861341,0.82987046,0.59674644
3621,45.477272,9.177273,35.587257,23.22584,0.92892927,0.6062609
3622,45.477272,9.216666,35.06437,23.202686,0.9152804,0.6056565
3623,45.477272,9.256061,31.0791,22.813002,0.8112535,0.5954846
3624,45.477272,9.295455,26.864893,22.129042,0.7012506,0.57763135
3625,45.477272,9.334848,23.067078,21.249113,0.60211676,0.5546627
3626,45.477272,9.374243,20.418678,20.275085,0.5329859,0.52923775
3627,45.477272,9.413636,19.25849,19.29121,0.5027017,0.50355583
3628,45.477272,9.453031,19.562012,18.359097,0.5106245,0.47922498
3629,45.477272,9.492424,21.022415,17.519316,0.5487452,0.4573043
3630,45.477272,9.531818,23.062256,16.796837,0.6019909,0.4384455
3631,45.477272,9.571212,24.863693,16.208471,0.6490136,0.4230875
3632,45.477272,9.610606,25.228516,15.76259,0.6585365,0.41144872
3633,45.477272,9.65,23.855713,15.457949,0.6227024,0.4034967
3634,45.477272,9.689394,21.708347,15.287064,0.56665003,0.3990361
3635,45.477272,9.728787,19.42015,15.237028,0.5069215,0.39773005
3636,45.477272,9.768182,17.239428,15.290455,0.4499984,0.39912465
3637,45.477272,9.807576,15.363113,15.428019,0.40102124,0.40271544
3638,45.477272,9.84697,13.909421,15.63116,0.3630757,0.40801802
3639,45.477272,9.886364,12.872725,15.883943,0.33601496,0.41461638
3640,45.477272,9.925757,12.181805,16.173018,0.31797996,0.42216206
3641,45.477272,9.965152,11.771176,16.48608,0.3072614,0.43033388
3642,45.477272,10.004545,11.628402,16.809196,0.30353457,0.43876815
3643,45.477272,10.04394,11.845354,17.123856,0.30919763,0.44698164
3644,45.477272,10.083333,12.704445,17.404398,0.3316224,0.4543046
3645,45.477272,10.122727,14.768747,17.616892,0.38550657,0.4598513
3646,45.477272,10.162121,18.757828,17.719872,0.489633,0.46253937
3647,45.477272,10.201515,24.456284,17.668331,0.638379,0.461194
3648,45.477272,10.240909,28.257685,17.422203,0.73760647,0.45476937
3649,45.477272,10.280303,26.118277,16.963251,0.6817618,0.4427894
3650,45.477272,10.319697,20.134819,16.308725,0.5255764,0.42570442
3651,45.477272,10.359091,15.019484,15.507138,0.39205152,0.4047807
3652,45.477272,10.398485,12.667404,14.626444,0.33065552,0.38179204
3653,45.477272,10.437879,12.23859,13.740818,0.31946224,0.35867468
3654,45.477272,10.477273,12.493901,12.916805,0.32612658,0.3371656
3655,45.477272,10.516666,12.676117,12.20215,0.33088294,0.31851104
3656,45.477272,10.556061,12.752604,11.619223,0.33287945,0.30329496
3657,45.477272,10.595454,12.907663,11.169374,0.33692697,0.29155263
3658,45.477272,10.634849,13.145789,10.840552,0.34314272,0.28296944
3659,45.477272,10.674242,13.262363,10.613167,0.34618565,0.27703404
3660,45.477272,10.713636,13.044117,10.463924,0.3404888,0.27313837
3661,45.477272,10.753031,12.549155,10.368645,0.32756886,0.2706513
3662,45.477272,10.792424,12.002253,10.3046255,0.31329316,0.26898023
3663,45.477272,10.831819,11.550905,10.252479,0.3015117,0.26761904
3664,45.477272,10.871212,11.231132,10.197211,0.29316467,0.2661764
3665,45.477272,10.910606,11.0231,10.128546,0.28773445,0.26438403
3666,45.477272,10.95,10.894017,10.040613,0.28436503,0.26208875
3667,45.477272,10.989394,10.8158865,9.93134,0.2823256,0.2592364
3668,45.477272,11.028788,10.769227,9.801683,0.28110766,0.25585198
3669,45.477272,11.068182,10.741647,9.654791,0.28038773,0.25201768
3670,45.477272,11.107575,10.725567,9.495256,0.279968,0.24785337
3671,45.477272,11.14697,10.716401,9.328392,0.27972874,0.24349773
3672,45.477272,11.186363,10.711373,9.159654,0.2795975,0.23909318
3673,45.477272,11.225758,10.708792,8.994119,0.2795301,0.23477225
3674,45.477272,11.265152,10.707619,8.836163,0.2794995,0.23064914
3675,45.477272,11.304545,10.70722,8.689218,0.2794891,0.22681345
3676,45.477272,11.34394,10.707211,8.55569,0.27948883,0.223328
3677,45.477272,11.383333,10.707366,8.436995,0.2794929,0.22022972
3678,45.477272,11.422728,10.707563,8.333655,0.27949804,0.21753226
3679,45.477272,11.462121,10.707745,8.24548,0.27950278,0.21523061
3680,45.477272,11.501515,10.707889,8.171706,0.27950653,0.21330492
3681,45.477272,11.540909,10.707992,8.111218,0.27950925,0.21172602
3682,45.477272,11.580303,10.708061,8.062653,0.27951103,0.21045831
3683,45.477272,11.619697,10.708106,8.024558,0.27951223,0.20946394
3684,45.477272,11.659091,10.708133,7.9954615,0.2795129,0.20870443
3685,45.477272,11.698484,10.708149,7.9739594,0.27951333,0.20814316
3686,45.477272,11.737879,10.7081585,7.9587464,0.2795136,0.20774606
3687,45.477272,11.777273,10.708164,7.9486513,0.27951375,0.20748255
3688,45.477272,11.816667,10.708167,7.942642,0.2795138,0.2073257
3689,45.477272,11.856061,10.708168,7.9398284,0.27951384,0.20725225
3690,45.477272,11.895454,10.708169,7.939457,0.27951387,0.20724255
3691,45.477272,11.934849,10.70817,7.940901,0.2795139,0.20728025
3692,45.477272,11.974242,10.70817,7.943645,0.2795139,0.20735188
